id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
516923,0.2654479767474957,0.6680357722856402,-0.7954262264232235,1.2703400384017245,0.7626982884468471,-1.4810493151243254,0.0584766092856353,-0.1189797237580063,-0.6920946705408505,-0.8345204230508094,1.2007472806968338,-1.3194999085046866,-0.4220002573945829,-1.302998913585572,-0.5659883801505664,-0.221383712814103,0.3684560607930311,0.5739888439170479,-2.197042811108572,0.2466338695535959,0.0105901963582473,-0.5936232697015122,-0.5567414661639923,-0.3000776923083462,2.452882389035754,1.1159000952917328,0.610067078043283,1.0398360028262,9974.93,1
243990,1.4561045246461295,-0.837085470654995,-0.1261716478084424,-0.9378356150924224,1.0742663924105171,2.360901100700627,0.1435546907940357,0.0787336532659311,1.2546473354091772,0.5386103383142762,-0.633058164948757,0.9168093229386216,0.1268841585235545,0.8219234179455861,1.745782557854369,0.6125838584691884,0.2242084697836004,0.4466031300496218,-0.7013099768510119,-0.0236553708667243,0.0132027585789916,0.5353501388097095,0.0388982595936746,1.566325552397661,-0.3300597211388111,-0.5556095275884956,-0.205799670536222,-0.1464927447825283,2354.03,0
442167,-0.6965986668347254,0.9929542613518816,-0.4548712169122372,1.2870855305802078,-0.3833212214316759,1.7111700913168015,-1.1776696100315804,-2.277880075398063,-0.7575136700316822,-0.8040450565827574,0.45661538926336,-0.9313919833903692,1.864561588777792,-0.5039827163977981,-0.2661895003088638,-0.2965826266304706,-0.2997060203724625,0.1461307242426499,-0.078394849150437,3.267044907765142,-2.680923248376604,2.522151505156866,0.9603035952143084,-0.9107538729175192,-1.0264183170827228,0.8573952284588479,-0.2016685190207225,0.2922523609630709,13851.62,1
94326,0.0427600752178772,-0.1168559523044231,0.9226096030613437,-0.5940778402461692,0.127300835163773,-0.0549327498950029,0.5221775504730966,-0.0619795231916982,0.0621923827987444,0.441475487619259,-0.0296108897350097,1.1505852716509777,-0.2970736687358261,1.239674677764297,-0.1143129450412791,0.6879565550850968,0.3281942315612471,0.5522451724602598,-0.1413227389653001,-0.3923647168675481,-0.0233279195085119,0.3530787170218114,-0.0528947811490022,1.1886915549584078,-0.5878412872562995,0.5880327925712859,-0.3679060859277294,-0.1978627114084893,3220.89,0
475031,-1.5043433774345454,1.4322774354318966,-1.802082133375925,1.6438888113874603,-1.829615010827016,-2.562802067478708,-1.7132792322370711,1.6936451728421245,-1.415079732584984,-2.133221944295601,1.86962021725095,-1.8799746270239892,0.4212702377170361,-1.7047506704583582,0.6081105265314543,-1.958080726230936,-1.7394968387419252,-1.6673082525194305,2.638628378124147,-1.0220066539408452,0.8894000770061935,0.626552420027801,-1.1089233309731998,0.976281274343064,0.5570594016330379,1.1102278358690332,-1.550360892685679,-1.2864595590705892,8372.92,1
351325,-0.5298862161432284,0.5955564259977062,-0.9943426297108524,0.5474924193564008,-0.3157268243182027,-0.7098237438690701,-0.3595693269288444,0.171051640478113,-0.7487234263364283,-0.82392713220512,0.4742885295541072,-0.977664084302998,-1.22599123006431,-0.9522418073395188,-0.0707710712618375,-0.993597603346151,-0.7891389906497858,-0.637604811469772,0.764270222685632,-0.0884074522567771,0.225335211221789,0.9195740813477792,0.1730884262278313,0.2572625828989976,-0.930055889871274,-0.7033801807226749,0.6328692382042226,0.7352144393390494,9786.03,1
68868,1.0620418679622703,-0.96169282371133,0.9031833441896704,-1.4441852213903394,-0.2587972751712978,0.483643772267356,0.0587018207154591,-0.1265986173552979,-0.4234167181921445,1.4258212470882965,0.0754849451806678,0.6080790030242181,0.8042534002195353,0.5531342179262527,0.3876195310673321,0.3261983028855337,0.5800422190275984,0.5596669984321342,-0.6873445186682172,-0.3597433808022167,-0.0785190167561513,0.3849783546747055,-0.0696160584460993,0.0739982900125968,0.2787348756547892,-0.2157668462379857,-0.1761372172366201,-0.0379108418982106,23288.22,0
105201,0.9849211085305336,-0.2520921636861322,0.2524362204737506,-0.3284071695101068,0.4215884218450902,0.0884897881868442,0.5280229554660335,-0.1661024384416528,0.2133805800534885,0.3697910556945887,0.3464249386298932,1.3769005113491537,0.385676934337826,0.2247700973729545,0.4964993811742145,0.7644503921945482,0.8520558542633141,0.4933341733639693,-0.6006326137319639,-0.2236743512590926,-0.1310220879807959,-0.151247263013804,-0.0968887210719655,-0.1141487344187938,0.724665401309298,0.8283468315236078,-0.2546333869024638,-0.0267965102644574,5954.74,0
146555,1.7757529588003345,-0.3729693965915272,-0.0681631522390947,-0.3917177100932745,0.3250481208746019,-0.4649246221093474,0.547633869812808,-0.2457064699958824,0.8398547098005822,0.4096032015498868,-0.7834897156429054,0.8167295683430249,0.4876665169635474,0.3492393781930859,0.9827722561252616,0.5827490113751259,0.5749055528616362,0.645424471245584,-0.6044459395690468,-0.3294834027504766,-0.0212243582622695,0.702669018477122,-0.0567357286927127,0.0259800487204046,0.3484866319325195,-0.2343260472554908,-0.2395153651279159,-0.1690402756140076,16815.02,0
291790,0.98394243773261,-0.1157378546181392,0.425894162832944,0.4287609609880849,0.4534156401150328,0.2027868586636595,0.4829960355943869,-0.1854345182428902,1.0089370859342477,0.3594912669614379,-0.3819921933165278,-0.4154183107303951,1.407832285932899,0.4321844981127014,-0.9793481948169902,1.26990769953651,1.305119749095981,0.8773269615559688,-1.1647285702625514,-0.3221298809030874,-0.2966754154836861,-0.9134056888426904,-0.0855164052150924,-0.4105902076125225,0.8251677830219584,-0.1717217727953185,-0.2476779176588121,0.0350496366113842,7017.34,1
441069,1.613364905687684,-0.0404568775101768,-0.1960255740130199,0.7421935524939562,0.8834943621766305,0.0113750961766922,0.679261134184027,-0.184645923666521,-0.2239974243132574,0.7053980183670255,0.0107756732865337,0.4230743896341455,-0.621115383531813,-0.2126270628880454,-1.5545767532440926,1.9321922914064416,1.289971841424563,1.3576423177022343,-1.7083692455908006,-0.3900299201918241,-0.1512335842200868,-0.2762197653486734,0.0126935229992292,-0.31145140492723,0.192892106149972,0.0689531330809744,-0.2619243454929798,-0.0805293176524524,19080.13,1
328782,-1.986760089344329,2.046947181648138,-2.1814156509239644,2.338363790444722,-1.8319661730091452,-1.1794297484953091,-2.212317501875654,0.4045442685435012,-1.9022954512815,-1.8751238099004215,2.0689320829402567,-1.6724914444056336,1.0485914359445194,-1.5965340276937072,-0.49319848503997,-1.4514553004239412,-1.3254365426818089,-1.4203898763562923,0.2445124215259376,0.8207352641406747,-1.1213279571232535,0.8758843955081581,1.3780616965675447,-1.7157936825649032,0.0936689288428678,1.4080170913956025,2.9615134119060884,-3.5849024335371373,6656.73,1
426770,-2.188941060092333,2.5545245883959278,-2.1385219326477527,1.2050974082087,-2.5889519235051712,-2.489110862082278,-2.057608619865533,3.9484695044629703,-1.1746486554649491,-1.3113879378047295,1.2651243153069198,-1.1388697677119723,0.4435175981769013,-1.0728426484098292,-0.0581164934000141,-1.3147952095679842,-1.495809920910641,-1.466827425172775,0.7228988969771019,1.380874210984512,0.5546492942564305,-1.3153764204209095,-0.8804364735580622,0.287695637051432,2.410240095070804,-0.5195697641032831,2.01281088322582,1.01700023886524,15546.44,1
4682,0.0844995669874884,-0.1497958991964026,1.6025489679525715,-0.5504282307848595,0.2865153855489358,0.0463847004504149,0.6134914016137907,-0.1711227746418813,0.8774564533933502,0.3623549385231304,0.3990024927184919,-0.1056215255128381,1.6821949165314978,2.220236821256232,-0.784874830261644,0.6593836397121614,0.4826845302084008,0.5857933598531069,-0.1913193903335507,-0.2682612970810125,-0.1819250393121142,-0.3873376271484959,0.1188487711739167,0.9785532627341508,-1.598327869172249,-0.2800662254773198,-0.1062029601151596,0.3129103235274934,23865.04,0
416307,0.8096348826355714,0.3594970920626139,-0.7321479144590851,1.1333958405992683,0.4363631155149301,-0.8781914886776208,-0.0205997937024449,-0.0701758403338611,-0.7676047586847848,-0.4549755428055875,0.6306472529005313,-0.8817872438747357,-1.985910245540484,-1.1545308196215482,-0.8061537031410049,-0.2230263102913858,-0.1518572243158286,-0.0188483027818793,-1.6208202991891774,0.0616973564247482,0.0437623492167549,-0.4052392452560833,-0.1071593640189939,-0.1421929022375562,0.6878898844050952,0.4575857380583602,0.5293052360897779,0.7167220039045366,10329.19,1
27936,1.022986642546048,-0.3470621258161918,0.5697720002300252,-0.4083629193624609,0.1943273892620116,0.1429538904274897,0.4240175194655918,-0.1600173917662229,0.3790651881129723,0.5518436928370315,0.0325798035958996,1.274680875827658,0.2404159629334147,0.6479469665793776,0.4434778981077895,1.0476751537449225,0.3268181663406787,0.5351206629024247,-0.0317977465210951,-0.2271785699414913,-0.2082976680704837,-0.7256606811638634,0.0548031466967131,-0.0349763910665746,0.2922818537205835,0.2340986657453684,-0.2689919337498493,-0.0586529167216359,7250.09,0
226693,1.8514513817783356,-0.6533052740668517,-0.0835269353024596,-0.9049957736275904,0.3269359537910202,0.3028428348907377,0.4210395936753917,-0.2023642722827036,0.0597119700151151,1.033169505844708,-0.3893990647712095,1.5889779447257777,1.0921768233336604,0.8936844324296117,-0.9043065485247948,-0.2651953609862078,0.3070894952676928,1.440102245190191,-0.3289693475587157,-0.6753356518956863,-0.2741309575241052,-0.6185968457868395,0.1342922783610957,0.5501783149588771,0.0900026706273133,-0.9918157877230503,-0.2517856501358517,-0.2317786016059969,7128.85,0
62080,1.0938512388359012,-0.3461101601737303,0.5659858038217505,-0.4434606481389548,0.2579347007811267,0.1857840577077263,0.470243301832282,-0.1981504544416127,0.4721101165738041,0.560172767482483,-1.1904357716502705,1.073132502173132,1.4837672675928382,0.7038936891908532,1.1617178716336312,0.8206608303780445,0.2179243512526679,0.0876083206702246,-0.0521321737227477,-0.1708383590029366,-0.2264661514264327,-0.7606139392363946,-0.0013477110558312,-0.739928296785307,0.5141316479584178,0.3349474224925669,-0.2650601559664205,-0.0700781336143469,14549.46,0
199463,-0.3910906745184927,-0.9997765344934594,0.3552151657017384,-0.7752799639676415,1.3961587759863352,-0.209674729888351,0.7870049892726687,-0.2595671125440189,0.7819515578858909,0.6576151799266295,-1.904146328572498,0.5678732835305929,0.7542620889508715,0.511458196622295,-0.1458790268459796,0.5817027183004947,0.1740682499681662,-0.0038731223301131,0.1845636169820915,-0.8908425577449122,-0.3686095882940594,-0.4610937061182752,1.7861915899601648,-1.7422996701806166,0.0395116575999245,0.5615889824239021,0.0213814469419891,-0.856280346166374,11357.95,0
248985,1.7910141190500657,-0.4608407791056399,0.0970120077335195,-0.4464466033428645,0.2163108650476973,-0.2099289535058784,0.4976291811616911,-0.2232292975013506,0.8303174077834482,0.6240618540407257,-1.0724584341133216,1.0396668666366646,0.3119440411800345,0.8451620927801964,0.0320312535956793,0.366627025292731,0.3651517310778703,-0.2078771069134717,-0.1517258403222111,-0.3900581330783449,-0.2178249547469379,-0.6251944541910256,0.3329928022122861,0.0207206008242835,-0.5743935017299435,0.4574119001817289,-0.3126380470771269,-0.2455553642621044,11693.64,0
524464,-1.6528545184248655,1.4426957447109838,-1.7281596335598033,2.026076123566577,-1.9748064123223663,-1.65242017267925,-1.898252758909492,1.8652451091307345,-1.73791254378848,-1.897177782312167,1.4297396157736448,-1.8209009827156168,0.5637203305826876,-1.341706855731721,-2.313305056478539,-1.7980241464076838,-2.0352191098797325,-2.1173511918078534,0.4476551658297067,-1.2053908371375746,0.7111474715575351,-0.3078782848034385,-0.1382311739502425,1.213009428103076,-1.069102995860883,-0.58536895317772,-1.9857264680651856,-1.4424402767847064,6520.06,1
488329,-1.8005340922010833,1.3594249837787482,-1.8852527546783728,2.276302066344215,-1.069254686040148,-1.495196824391415,-2.076588536785573,-0.3620293786083151,-2.0279021098613046,-1.964692225609952,2.238942774310277,-1.767030047796951,0.4032016065028194,-1.7564998782216976,-0.3374414366948811,-1.5705292684665055,-1.4407362436118585,-1.4952076129644942,0.3013421570260013,0.884871497855537,-1.1735041318646149,0.5076196673026432,-1.998139254225141,-1.4604424353763792,-0.039306266893446,1.483766986952067,3.8030611317866767,-2.83075076732712,19177.44,1
226013,1.6457451163019692,-0.6915401557769877,0.3470352941035671,-0.6182583521191979,0.0844169428931228,0.816264861618886,0.1472395551496713,-0.0907151474297292,1.248919865734417,0.6473863455742623,-0.4261813135229349,1.5426029723990864,0.8281154632880305,0.5673359817900102,0.0756988841927381,1.310635015616485,0.1250350839708781,0.8662465531516879,-0.0326173770362162,-0.1686251542926253,-0.0765019041723837,0.1572687622887014,0.2073158302195921,0.2947344033695782,-0.9076198861984888,0.9913043171821369,-0.2671212883770317,-0.1957886255474288,4562.65,0
402334,-0.4821441576360668,0.19300026327761,-0.8281684502091525,0.4288654946896614,-0.8625062547263807,0.4722241266410866,0.3305338655305629,0.1216470414593835,-0.4135709851515644,-0.6862550263912399,0.8127583200647623,-0.6222610564178851,-0.844558887643779,-0.7687215642926912,0.5240428178689377,-0.7921670162183229,-0.3620281178406491,-0.072401919410786,2.0541308578084823,-0.4379863064452887,0.0776248389598029,0.3800086694149111,0.0947259127537667,-0.0755483401838258,0.4065556514901866,-0.208954126842167,0.4120761514864112,-1.0587046122896109,4353.23,1
15656,0.9635471139717692,-0.3054132342447436,1.002530861261452,0.3409730146281515,0.1295923927350591,0.3934346707177481,0.4141909012949643,-0.1559398664363376,0.3707719711302143,0.8423972536341413,-1.3498626570805448,0.7797073549711822,0.0769909852502043,0.5946189907875803,-0.9651050612716106,0.5211963929687373,0.3913692351165386,0.0054622750792848,-0.7634273468290129,-0.3465465715299637,-0.1359282841715819,-0.0666327758925892,-0.1009398948841942,0.8795755292090991,0.975697285462841,0.1893822392439248,-0.2261796982589495,-0.0519695313069367,617.63,0
393755,-0.8948889595018404,1.2156993371077145,-1.4116719084626614,1.5577812767403587,-1.8618301054206248,0.8498419732894029,-1.12192006386755,1.0960710332894177,-1.4006259932318397,-1.6215344647026773,1.9472278077940108,-1.6831236448955067,1.2583199964889524,-1.3969977084608296,0.3258175105042187,-1.7364610196182677,-1.8252641015996327,-1.8034088816683167,1.5427760237903658,-0.660971666993535,0.5924307332089845,0.503264349701482,0.7214648427130553,-0.948978698065091,-2.2920208180661352,0.4854568770632107,0.5301232358900895,-0.5225818029439313,4144.25,1
9264,-0.06665897999166,-0.1359194706977604,1.331831696484503,-0.632040514203118,0.6370706544890966,1.0672277957656944,0.5886425864500104,-0.0817127063786365,1.5255127099187982,0.3986559062189259,0.124798369988272,-0.4172615289445566,0.3431347229928282,1.5100819746349987,1.777960847232894,0.013199036735214,1.2894885177975244,-0.4974467875255747,-1.9634394031915103,-0.1209463046058046,-0.2650512924425826,-0.4794013635137444,0.0978784643434734,-1.8050673313266072,-0.9026055481459128,0.3343688872105237,0.0411735669469773,-0.323128390815356,22104.25,0
259368,0.1467905889532658,-0.1656052995476183,-0.0889680809960484,-1.5588281969290676,1.9903011966119255,2.078895941998586,0.5575147273049507,0.0685728098190319,0.5139057400914138,0.4079725508603283,-0.5126770160280202,0.5276894250366588,-0.3616197011961644,0.3436495763481968,0.1493291908792336,0.591757228599802,0.5621283063896902,0.0824044760927771,-0.5924993249631847,0.0100150571326457,-0.2531871917554016,-0.8494049179905933,0.0973322583127348,1.2637383438219172,-0.6764709236086301,0.3900588244948555,0.1965076585068137,0.2135717035839289,1881.7,0
309405,-0.5142136760358551,0.3061828973893869,-0.3357756393800707,-0.004669194540639,-0.3442303284349384,-0.3988496061044196,-0.1952243730033442,-0.5395531536659143,0.1965342704148813,-0.4811244389592707,0.830502059301174,-1.069982784247319,-1.0160576516420017,-1.22034418357706,0.8938542838471368,-1.0371625769935862,-1.128435263317572,-1.0360391817621726,0.1724832450493091,0.3214257175102675,0.5293976009153908,-0.5897017462843972,0.0852340914272279,0.2813138365923713,-0.2647524613194184,0.3878004471177976,-0.4159214476801992,-1.4508832189019614,8659.8,1
534646,0.3756791447444544,-0.0455053591968571,-0.1386561846647832,0.2441409576850677,-0.2255595985026517,-0.3921109560385185,-0.1914408086538356,-0.0075558205386438,-0.0893661666300545,-0.3321067040474768,0.7575417539513585,-0.5838589630385049,-2.044522258168449,-0.5325557479006924,0.6346795490657099,-0.4347933748433514,-0.5654373860717646,-0.099957399921391,-0.0121399445884065,0.0672148920185391,0.1145371395147331,0.1207868782721665,-0.2023336059268012,0.5947917304219128,1.1211254232621546,-0.5332173430033549,0.4992168036827261,0.6248086922732694,20656.27,1
504027,0.4211952056566706,0.0839577470945718,-0.477048570652016,0.2463435376147658,0.2373463674728454,-0.6910764642883817,0.1225309272628392,-0.0913002544774392,-0.1887050539221136,-0.2939387187268016,0.4996712340630701,-0.372229958777807,-0.3445753615238852,-0.6414002617228483,0.2698423911376336,-0.2387942615904148,-0.1670540911674649,0.3043325633426373,-0.2216829201895806,0.0914886072822106,0.1047192177883849,0.4743162675579394,-0.0724065423869141,-0.4420307648336742,-0.0577492351128616,-1.077195864643549,0.4832064830521833,0.6572615953201676,4114.25,1
280349,0.2220693409580553,-0.1718190178255012,0.5390231498729513,-1.0649650870001075,0.5851601036730668,0.1732861156870021,0.810437059443598,-0.1672764489000779,0.2869098979570709,0.4938187378250268,-0.3568259219701714,1.4937936868973212,0.7218831447739227,0.789439332468445,-1.1757031886080611,0.6036665511219801,0.1961530902027168,0.2067423495779226,0.10540319575005,-0.137764442772837,-0.1982594865372237,-0.4827393399200898,-0.0360968917534188,-0.818375670744458,-0.7730114960666556,0.3452338606670285,0.058490991571821,0.1018799550541957,16224.31,0
244705,0.0832900855444558,-0.186882862203273,0.2453336067808789,-1.3576708540498956,0.968681902295962,0.1067755666988808,1.1104851965589746,-0.1894122031845425,0.0872207364068651,0.3622340861126779,-0.4399527769833121,0.4030710303645177,-1.6233156246106155,1.5657797733472167,-0.5284420034870031,0.2777266633177529,0.264911679831094,0.5866180034886951,0.1323702791325978,-0.2981666849610668,0.0001990996581584,0.5524136627371016,-0.3967949048849928,0.6562573800228086,0.433896230152026,0.4252172210159071,-0.1977655712271279,0.1876325355810092,18884.43,0
418438,-1.6464617268077453,1.4409917232526552,-1.7117195990983995,2.0118888898928007,-1.963845688295136,-1.6111631132087596,-1.894670648828511,1.802692936024656,-1.7498290791368742,-1.893635096120932,1.426574346577122,-1.821515157267652,0.5374722606194737,-1.3275481243404608,-2.3154316554561425,-1.806036500405648,-2.0484974264108398,-2.134435282931761,0.4682817715051524,-1.1426105532057458,0.6830668711878142,-0.3114333367317352,-0.0954484748546771,1.2280347690122186,-1.0438037686576986,-0.6148385042643582,-1.934073230879744,-1.3869421389997167,621.54,1
251663,0.0175402543614286,-0.593544676956654,0.8067040167391952,-1.7223131943870762,0.286796152597889,0.1659773213752045,0.5907827967405935,-0.172492446646774,-0.0608021255002058,0.5617154697617167,-1.518308173113315,0.0758155775484315,-0.2585988250083747,0.58130588557418,-0.4195510617918194,1.168451209525756,0.4968915432948372,-0.2875908486157266,0.3112509548973553,0.1687156669142135,0.0290940337564889,0.5844778029033372,0.0444400575456982,1.4382725270027648,-0.2578781175126419,-0.5170987337287478,-0.1423305074708317,0.3038226660081923,5991.13,0
316812,-1.017115092914139,0.6105628894421916,-0.8775586702017611,0.9307567735098128,-1.100301843075077,-0.4354333895545673,-0.7980801163454917,0.5832722805747877,-0.943068258027376,-1.0724136099143045,0.8224639303013948,-1.1983632435571745,0.3478860170226369,-1.0808780919875454,0.1279626369643088,-1.378168025196151,-1.4099755109797818,-1.4588620030276276,1.4761038963922553,-0.3131598650925914,0.3121188568367832,-0.4157725685485764,-0.2630280539686264,0.5652298750058175,-0.0438465379366739,-0.8647359065728103,-0.257975902716296,0.9169346468416052,813.45,1
245693,0.0708504173150652,-0.3570937932619493,1.3777790354872212,-1.4674147109913294,0.2215066420759437,0.4157219677056528,0.5197731549217003,-0.15882257310027,-0.1930275613611722,0.6125356910905668,-1.6789519537721531,0.0439225391593963,0.0013731849274935,0.5764010604479176,0.5787267406814908,1.0316823035243654,0.6052093680431072,-0.3994622229263803,1.4973229766543945,0.1128536804651769,-0.2281005487805733,-0.908219731426223,-0.207719646150803,-1.3666226921240074,0.2386771173009782,-0.7644074003693271,-0.1829919869091848,0.0416930621796319,17459.51,0
130457,1.029490204701559,-0.6260630345434569,0.9863796895952306,-0.9966136235799036,-0.1949657593756548,-0.0532632289824706,0.2139080116388589,-0.1314872771782426,2.165425097895897,0.2358611917793837,-1.196459357898492,0.3775218982002866,-2.246379656376841,0.8727474092544907,1.869158372792368,0.2792537424435691,0.434609871088059,0.653444021941627,0.2596784978869697,-0.4403142077444816,-0.1183655159653311,-0.01223930291011,-0.0329921637097613,0.7396287981708007,0.6232583250959998,-1.7327651017201735,-0.1459558238020151,-0.0262440350438235,1839.7,0
7905,0.9999383807209498,-0.407370911245325,1.1784754314798094,-0.4331001329988417,-0.0736747357771481,-0.2037959632019329,0.3250954434899243,-0.2218131103188796,1.5930064391020304,0.384680205108202,0.03633556714642,-0.0259873638903673,3.101832128528163,1.6201997033898852,0.4136423276783582,0.6439937001583264,0.5890273486852333,0.204049515617499,-0.761001319365066,-0.1780360461088267,-0.1097619916707878,0.2149428124544473,0.011236885714193,2.1497172768704425,0.211194272633639,1.9728534247005065,-0.3277544321086291,-0.0662274245326077,23088.53,0
66974,0.9718335864006252,-0.326171344376658,0.7530027109974748,-0.3050081138318293,0.1098825031472246,-0.0635534800740995,0.4528089705802106,-0.1816153595175317,0.4419795137458205,0.4621205891810593,-0.2272107320606635,1.2613233852821406,0.7384168951678185,0.5386485622921262,1.5036727001235843,0.4691098597072658,0.5975301795951735,-0.211483826199516,-0.897631701494563,-0.2605886665611585,-0.1920422439098782,-0.5503724840442784,0.2000535105318342,1.2441665707768013,0.0637000537179035,0.2160480243617979,-0.240571305671276,-0.0179396232407334,9745.39,0
555854,0.2391620210226526,0.2368841659970936,-0.2487242754011094,-0.1566858744634925,2.02070930297629,-0.6030817632206051,1.3443982865440365,-0.3229208695147276,1.070317232837746,-0.3476513757456884,0.2789258106434936,-0.5571217617861939,1.078100539569442,-0.7674084083950222,-1.1082088048310337,1.9277488852588456,3.690025579183303,3.0970469315345084,-2.2765097514159263,-0.1695165219835289,-0.3310890515300873,-0.8175729508963339,-0.4080113902741203,-0.0205248869330776,0.91564637899007,-1.8182858453657187,-0.6759274999475605,-0.9090192936916508,7365.31,1
